date,blood_group,demand,day_of_week,month,is_weekend,weekend_factor,seasonal_factor
2025-01-18 21:20:50.701916,A+,26,5,1,True,0.7,1.2
2025-01-18 21:20:50.701916,A-,6,5,1,True,0.7,1.2
2025-01-18 21:20:50.701916,B+,26,5,1,True,0.7,1.2
2025-01-18 21:20:50.701916,B-,5,5,1,True,0.7,1.2
2025-01-18 21:20:50.701916,AB+,9,5,1,True,0.7,1.2
2025-01-18 21:20:50.701916,AB-,1,5,1,True,0.7,1.2
2025-01-19 21:20:50.701916,O+,40,6,1,True,0.7,1.2
2025-01-19 21:20:50.701916,O-,11,6,1,True,0.7,1.2
2025-01-19 21:20:50.701916,A+,29,6,1,True,0.7,1.2
2025-01-19 21:20:50.701916,A-,6,6,1,True,0.7,1.2
2025-01-19 21:20:50.701916,B+,19,6,1,True,0.7,1.2
2025-01-19 21:20:50.701916,B-,4,6,1,True,0.7,1.2
2025-01-19 21:20:50.701916,AB+,9,6,1,True,0.7,1.2
2025-01-19 21:20:50.701916,AB-,2,6,1,True,0.7,1.2
2025-01-20 21:20:50.701916,O+,73,0,1,False,1.0,1.2
2025-01-20 21:20:50.701916,O-,22,0,1,False,1.0,1.2
2025-01-20 21:20:50.701916,A+,25,0,1,False,1.0,1.2
2025-01-20 21:20:50.701916,A-,11,0,1,False,1.0,1.2
2025-01-20 21:20:50.701916,B+,26,0,1,False,1.0,1.2
2025-01-20 21:20:50.701916,B-,7,0,1,False,1.0,1.2
2025-01-20 21:20:50.701916,AB+,13,0,1,False,1.0,1.2
2025-01-20 21:20:50.701916,AB-,3,0,1,False,1.0,1.2
2025-01-21 21:20:50.701916,O+,59,1,1,False,1.0,1.2
2025-01-21 21:20:50.701916,O-,18,1,1,False,1.0,1.2
2025-01-21 21:20:50.701916,A+,43,1,1,False,1.0,1.2
2025-01-21 21:20:50.701916,A-,9,1,1,False,1.0,1.2
2025-01-21 21:20:50.701916,B+,34,1,1,False,1.0,1.2
2025-01-21 21:20:50.701916,B-,6,1,1,False,1.0,1.2
2025-01-21 21:20:50.701916,AB+,16,1,1,False,1.0,1.2
2025-01-21 21:20:50.701916,AB-,3,1,1,False,1.0,1.2
2025-01-22 21:20:50.701916,O+,54,2,1,False,1.0,1.2
2025-01-22 21:20:50.701916,O-,19,2,1,False,1.0,1.2
2025-01-22 21:20:50.701916,A+,43,2,1,False,1.0,1.2
2025-01-22 21:20:50.701916,A-,7,2,1,False,1.0,1.2
2025-01-22 21:20:50.701916,B+,25,2,1,False,1.0,1.2
2025-01-22 21:20:50.701916,B-,7,2,1,False,1.0,1.2
2025-01-22 21:20:50.701916,AB+,14,2,1,False,1.0,1.2
2025-01-22 21:20:50.701916,AB-,4,2,1,False,1.0,1.2
2025-01-23 21:20:50.701916,O+,64,3,1,False,1.0,1.2
2025-01-23 21:20:50.701916,O-,16,3,1,False,1.0,1.2
2025-01-23 21:20:50.701916,A+,38,3,1,False,1.0,1.2
2025-01-23 21:20:50.701916,A-,8,3,1,False,1.0,1.2
2025-01-23 21:20:50.701916,B+,33,3,1,False,1.0,1.2
2025-01-23 21:20:50.701916,B-,8,3,1,False,1.0,1.2
2025-01-23 21:20:50.701916,AB+,15,3,1,False,1.0,1.2
2025-01-23 21:20:50.701916,AB-,4,3,1,False,1.0,1.2
2025-01-24 21:20:50.701916,O+,59,4,1,False,1.0,1.2
2025-01-24 21:20:50.701916,O-,17,4,1,False,1.0,1.2
2025-01-24 21:20:50.701916,A+,50,4,1,False,1.0,1.2
2025-01-24 21:20:50.701916,A-,11,4,1,False,1.0,1.2
2025-01-24 21:20:50.701916,B+,37,4,1,False,1.0,1.2
2025-01-24 21:20:50.701916,B-,8,4,1,False,1.0,1.2
2025-01-24 21:20:50.701916,AB+,13,4,1,False,1.0,1.2
2025-01-24 21:20:50.701916,AB-,3,4,1,False,1.0,1.2
2025-01-25 21:20:50.701916,O+,48,5,1,True,0.7,1.2
2025-01-25 21:20:50.701916,O-,11,5,1,True,0.7,1.2
2025-01-25 21:20:50.701916,A+,35,5,1,True,0.7,1.2
2025-01-25 21:20:50.701916,A-,5,5,1,True,0.7,1.2
2025-01-25 21:20:50.701916,B+,31,5,1,True,0.7,1.2
2025-01-25 21:20:50.701916,B-,5,5,1,True,0.7,1.2
2025-01-25 21:20:50.701916,AB+,8,5,1,True,0.7,1.2
2025-01-25 21:20:50.701916,AB-,2,5,1,True,0.7,1.2
2025-01-26 21:20:50.701916,O+,25,6,1,True,0.7,1.2
2025-01-26 21:20:50.701916,O-,11,6,1,True,0.7,1.2
2025-01-26 21:20:50.701916,A+,16,6,1,True,0.7,1.2
2025-01-26 21:20:50.701916,A-,4,6,1,True,0.7,1.2
2025-01-26 21:20:50.701916,B+,19,6,1,True,0.7,1.2
2025-01-26 21:20:50.701916,B-,3,6,1,True,0.7,1.2
2025-01-26 21:20:50.701916,AB+,10,6,1,True,0.7,1.2
2025-01-26 21:20:50.701916,AB-,1,6,1,True,0.7,1.2
2025-01-27 21:20:50.701916,O+,64,0,1,False,1.0,1.2
2025-01-27 21:20:50.701916,O-,19,0,1,False,1.0,1.2
2025-01-27 21:20:50.701916,A+,39,0,1,False,1.0,1.2
2025-01-27 21:20:50.701916,A-,10,0,1,False,1.0,1.2
2025-01-27 21:20:50.701916,B+,24,0,1,False,1.0,1.2
2025-01-27 21:20:50.701916,B-,8,0,1,False,1.0,1.2
2025-01-27 21:20:50.701916,AB+,12,0,1,False,1.0,1.2
2025-01-27 21:20:50.701916,AB-,2,0,1,False,1.0,1.2
2025-01-28 21:20:50.701916,O+,47,1,1,False,1.0,1.2
2025-01-28 21:20:50.701916,O-,21,1,1,False,1.0,1.2
2025-01-28 21:20:50.701916,A+,36,1,1,False,1.0,1.2
2025-01-28 21:20:50.701916,A-,9,1,1,False,1.0,1.2
2025-01-28 21:20:50.701916,B+,24,1,1,False,1.0,1.2
2025-01-28 21:20:50.701916,B-,5,1,1,False,1.0,1.2
2025-01-28 21:20:50.701916,AB+,18,1,1,False,1.0,1.2
2025-01-28 21:20:50.701916,AB-,3,1,1,False,1.0,1.2
2025-01-29 21:20:50.701916,O+,53,2,1,False,1.0,1.2
2025-01-29 21:20:50.701916,O-,16,2,1,False,1.0,1.2
2025-01-29 21:20:50.701916,A+,47,2,1,False,1.0,1.2
2025-01-29 21:20:50.701916,A-,10,2,1,False,1.0,1.2
2025-01-29 21:20:50.701916,B+,27,2,1,False,1.0,1.2
2025-01-29 21:20:50.701916,B-,7,2,1,False,1.0,1.2
2025-01-29 21:20:50.701916,AB+,17,2,1,False,1.0,1.2
2025-01-29 21:20:50.701916,AB-,3,2,1,False,1.0,1.2
2025-01-30 21:20:50.701916,O+,74,3,1,False,1.0,1.2
2025-01-30 21:20:50.701916,O-,16,3,1,False,1.0,1.2
2025-01-30 21:20:50.701916,A+,38,3,1,False,1.0,1.2
2025-01-30 21:20:50.701916,A-,9,3,1,False,1.0,1.2
2025-01-30 21:20:50.701916,B+,35,3,1,False,1.0,1.2
2025-01-30 21:20:50.701916,B-,5,3,1,False,1.0,1.2
2025-01-30 21:20:50.701916,AB+,13,3,1,False,1.0,1.2
2025-01-30 21:20:50.701916,AB-,2,3,1,False,1.0,1.2
2025-01-31 21:20:50.701916,O+,61,4,1,False,1.0,1.2
2025-01-31 21:20:50.701916,O-,18,4,1,False,1.0,1.2
2025-01-31 21:20:50.701916,A+,49,4,1,False,1.0,1.2
2025-01-31 21:20:50.701916,A-,9,4,1,False,1.0,1.2
2025-01-31 21:20:50.701916,B+,24,4,1,False,1.0,1.2
2025-01-31 21:20:50.701916,B-,8,4,1,False,1.0,1.2
2025-01-31 21:20:50.701916,AB+,11,4,1,False,1.0,1.2
2025-01-31 21:20:50.701916,AB-,3,4,1,False,1.0,1.2
2025-02-01 21:20:50.701916,O+,43,5,2,True,0.7,1.2
2025-02-01 21:20:50.701916,O-,12,5,2,True,0.7,1.2
2025-02-01 21:20:50.701916,A+,24,5,2,True,0.7,1.2
2025-02-01 21:20:50.701916,A-,4,5,2,True,0.7,1.2
2025-02-01 21:20:50.701916,B+,24,5,2,True,0.7,1.2
2025-02-01 21:20:50.701916,B-,1,5,2,True,0.7,1.2
2025-02-01 21:20:50.701916,AB+,13,5,2,True,0.7,1.2
2025-02-01 21:20:50.701916,AB-,2,5,2,True,0.7,1.2
2025-02-02 21:20:50.701916,O+,30,6,2,True,0.7,1.2
2025-02-02 21:20:50.701916,O-,10,6,2,True,0.7,1.2
2025-02-02 21:20:50.701916,A+,14,6,2,True,0.7,1.2
2025-02-02 21:20:50.701916,A-,6,6,2,True,0.7,1.2
2025-02-02 21:20:50.701916,B+,11,6,2,True,0.7,1.2
2025-02-02 21:20:50.701916,B-,3,6,2,True,0.7,1.2
2025-02-02 21:20:50.701916,AB+,6,6,2,True,0.7,1.2
2025-02-02 21:20:50.701916,AB-,2,6,2,True,0.7,1.2
2025-02-03 21:20:50.701916,O+,63,0,2,False,1.0,1.2
2025-02-03 21:20:50.701916,O-,16,0,2,False,1.0,1.2
2025-02-03 21:20:50.701916,A+,51,0,2,False,1.0,1.2
2025-02-03 21:20:50.701916,A-,7,0,2,False,1.0,1.2
2025-02-03 21:20:50.701916,B+,22,0,2,False,1.0,1.2
2025-02-03 21:20:50.701916,B-,7,0,2,False,1.0,1.2
2025-02-03 21:20:50.701916,AB+,17,0,2,False,1.0,1.2
2025-02-03 21:20:50.701916,AB-,4,0,2,False,1.0,1.2
2025-02-04 21:20:50.701916,O+,52,1,2,False,1.0,1.2
2025-02-04 21:20:50.701916,O-,16,1,2,False,1.0,1.2
2025-02-04 21:20:50.701916,A+,45,1,2,False,1.0,1.2
2025-02-04 21:20:50.701916,A-,7,1,2,False,1.0,1.2
2025-02-04 21:20:50.701916,B+,31,1,2,False,1.0,1.2
2025-02-04 21:20:50.701916,B-,6,1,2,False,1.0,1.2
2025-02-04 21:20:50.701916,AB+,13,1,2,False,1.0,1.2
2025-02-04 21:20:50.701916,AB-,4,1,2,False,1.0,1.2
2025-02-05 21:20:50.701916,O+,56,2,2,False,1.0,1.2
2025-02-05 21:20:50.701916,O-,21,2,2,False,1.0,1.2
2025-02-05 21:20:50.701916,A+,41,2,2,False,1.0,1.2
2025-02-05 21:20:50.701916,A-,10,2,2,False,1.0,1.2
2025-02-05 21:20:50.701916,B+,33,2,2,False,1.0,1.2
2025-02-05 21:20:50.701916,B-,7,2,2,False,1.0,1.2
2025-02-05 21:20:50.701916,AB+,15,2,2,False,1.0,1.2
2025-02-05 21:20:50.701916,AB-,2,2,2,False,1.0,1.2
2025-02-06 21:20:50.701916,O+,38,3,2,False,1.0,1.2
2025-02-06 21:20:50.701916,O-,16,3,2,False,1.0,1.2
2025-02-06 21:20:50.701916,A+,37,3,2,False,1.0,1.2
2025-02-06 21:20:50.701916,A-,7,3,2,False,1.0,1.2
2025-02-06 21:20:50.701916,B+,41,3,2,False,1.0,1.2
2025-02-06 21:20:50.701916,B-,7,3,2,False,1.0,1.2
2025-02-06 21:20:50.701916,AB+,15,3,2,False,1.0,1.2
2025-02-06 21:20:50.701916,AB-,3,3,2,False,1.0,1.2
2025-02-07 21:20:50.701916,O+,52,4,2,False,1.0,1.2
2025-02-07 21:20:50.701916,O-,18,4,2,False,1.0,1.2
2025-02-07 21:20:50.701916,A+,30,4,2,False,1.0,1.2
2025-02-07 21:20:50.701916,A-,12,4,2,False,1.0,1.2
2025-02-07 21:20:50.701916,B+,26,4,2,False,1.0,1.2
2025-02-07 21:20:50.701916,B-,7,4,2,False,1.0,1.2
2025-02-07 21:20:50.701916,AB+,12,4,2,False,1.0,1.2
2025-02-07 21:20:50.701916,AB-,3,4,2,False,1.0,1.2
2025-02-08 21:20:50.701916,O+,53,5,2,True,0.7,1.2
2025-02-08 21:20:50.701916,O-,17,5,2,True,0.7,1.2
2025-02-08 21:20:50.701916,A+,39,5,2,True,0.7,1.2
2025-02-08 21:20:50.701916,A-,7,5,2,True,0.7,1.2
2025-02-08 21:20:50.701916,B+,17,5,2,True,0.7,1.2
2025-02-08 21:20:50.701916,B-,5,5,2,True,0.7,1.2
2025-02-08 21:20:50.701916,AB+,10,5,2,True,0.7,1.2
2025-02-08 21:20:50.701916,AB-,2,5,2,True,0.7,1.2
2025-02-09 21:20:50.701916,O+,38,6,2,True,0.7,1.2
2025-02-09 21:20:50.701916,O-,5,6,2,True,0.7,1.2
2025-02-09 21:20:50.701916,A+,16,6,2,True,0.7,1.2
2025-02-09 21:20:50.701916,A-,4,6,2,True,0.7,1.2
2025-02-09 21:20:50.701916,B+,20,6,2,True,0.7,1.2
2025-02-09 21:20:50.701916,B-,2,6,2,True,0.7,1.2
2025-02-09 21:20:50.701916,AB+,8,6,2,True,0.7,1.2
2025-02-09 21:20:50.701916,AB-,1,6,2,True,0.7,1.2
2025-02-10 21:20:50.701916,O+,57,0,2,False,1.0,1.2
2025-02-10 21:20:50.701916,O-,18,0,2,False,1.0,1.2
2025-02-10 21:20:50.701916,A+,45,0,2,False,1.0,1.2
2025-02-10 21:20:50.701916,A-,7,0,2,False,1.0,1.2
2025-02-10 21:20:50.701916,B+,26,0,2,False,1.0,1.2
2025-02-10 21:20:50.701916,B-,8,0,2,False,1.0,1.2
2025-02-10 21:20:50.701916,AB+,15,0,2,False,1.0,1.2
2025-02-10 21:20:50.701916,AB-,4,0,2,False,1.0,1.2
2025-02-11 21:20:50.701916,O+,63,1,2,False,1.0,1.2
2025-02-11 21:20:50.701916,O-,18,1,2,False,1.0,1.2
2025-02-11 21:20:50.701916,A+,41,1,2,False,1.0,1.2
2025-02-11 21:20:50.701916,A-,7,1,2,False,1.0,1.2
2025-02-11 21:20:50.701916,B+,29,1,2,False,1.0,1.2
2025-02-11 21:20:50.701916,B-,7,1,2,False,1.0,1.2
2025-02-11 21:20:50.701916,AB+,15,1,2,False,1.0,1.2
2025-02-11 21:20:50.701916,AB-,3,1,2,False,1.0,1.2
2025-02-12 21:20:50.701916,O+,68,2,2,False,1.0,1.2
2025-02-12 21:20:50.701916,O-,24,2,2,False,1.0,1.2
2025-02-12 21:20:50.701916,A+,52,2,2,False,1.0,1.2
2025-02-12 21:20:50.701916,A-,10,2,2,False,1.0,1.2
2025-02-12 21:20:50.701916,B+,31,2,2,False,1.0,1.2
2025-02-12 21:20:50.701916,B-,7,2,2,False,1.0,1.2
2025-02-12 21:20:50.701916,AB+,16,2,2,False,1.0,1.2
2025-02-12 21:20:50.701916,AB-,3,2,2,False,1.0,1.2
2025-02-13 21:20:50.701916,O+,54,3,2,False,1.0,1.2
2025-02-13 21:20:50.701916,O-,18,3,2,False,1.0,1.2
2025-02-13 21:20:50.701916,A+,40,3,2,False,1.0,1.2
2025-02-13 21:20:50.701916,A-,8,3,2,False,1.0,1.2
2025-02-13 21:20:50.701916,B+,28,3,2,False,1.0,1.2
2025-02-13 21:20:50.701916,B-,8,3,2,False,1.0,1.2
2025-02-13 21:20:50.701916,AB+,9,3,2,False,1.0,1.2
2025-02-13 21:20:50.701916,AB-,3,3,2,False,1.0,1.2
2025-02-14 21:20:50.701916,O+,50,4,2,False,1.0,1.2
2025-02-14 21:20:50.701916,O-,22,4,2,False,1.0,1.2
2025-02-14 21:20:50.701916,A+,41,4,2,False,1.0,1.2
2025-02-14 21:20:50.701916,A-,8,4,2,False,1.0,1.2
2025-02-14 21:20:50.701916,B+,25,4,2,False,1.0,1.2
2025-02-14 21:20:50.701916,B-,8,4,2,False,1.0,1.2
2025-02-14 21:20:50.701916,AB+,12,4,2,False,1.0,1.2
2025-02-14 21:20:50.701916,AB-,4,4,2,False,1.0,1.2
2025-02-15 21:20:50.701916,O+,47,5,2,True,0.7,1.2
2025-02-15 21:20:50.701916,O-,10,5,2,True,0.7,1.2
2025-02-15 21:20:50.701916,A+,28,5,2,True,0.7,1.2
2025-02-15 21:20:50.701916,A-,5,5,2,True,0.7,1.2
2025-02-15 21:20:50.701916,B+,23,5,2,True,0.7,1.2
2025-02-15 21:20:50.701916,B-,4,5,2,True,0.7,1.2
2025-02-15 21:20:50.701916,AB+,9,5,2,True,0.7,1.2
2025-02-15 21:20:50.701916,AB-,2,5,2,True,0.7,1.2
2025-02-16 21:20:50.701916,O+,29,6,2,True,0.7,1.2
2025-02-16 21:20:50.701916,O-,12,6,2,True,0.7,1.2
2025-02-16 21:20:50.701916,A+,25,6,2,True,0.7,1.2
2025-02-16 21:20:50.701916,A-,2,6,2,True,0.7,1.2
2025-02-16 21:20:50.701916,B+,17,6,2,True,0.7,1.2
2025-02-16 21:20:50.701916,B-,3,6,2,True,0.7,1.2
2025-02-16 21:20:50.701916,AB+,9,6,2,True,0.7,1.2
2025-02-16 21:20:50.701916,AB-,1,6,2,True,0.7,1.2
2025-02-17 21:20:50.701916,O+,62,0,2,False,1.0,1.2
2025-02-17 21:20:50.701916,O-,17,0,2,False,1.0,1.2
2025-02-17 21:20:50.701916,A+,34,0,2,False,1.0,1.2
2025-02-17 21:20:50.701916,A-,5,0,2,False,1.0,1.2
2025-02-17 21:20:50.701916,B+,30,0,2,False,1.0,1.2
2025-02-17 21:20:50.701916,B-,5,0,2,False,1.0,1.2
2025-02-17 21:20:50.701916,AB+,12,0,2,False,1.0,1.2
2025-02-17 21:20:50.701916,AB-,4,0,2,False,1.0,1.2
2025-02-18 21:20:50.701916,O+,54,1,2,False,1.0,1.2
2025-02-18 21:20:50.701916,O-,20,1,2,False,1.0,1.2
2025-02-18 21:20:50.701916,A+,38,1,2,False,1.0,1.2
2025-02-18 21:20:50.701916,A-,10,1,2,False,1.0,1.2
2025-02-18 21:20:50.701916,B+,32,1,2,False,1.0,1.2
2025-02-18 21:20:50.701916,B-,7,1,2,False,1.0,1.2
2025-02-18 21:20:50.701916,AB+,13,1,2,False,1.0,1.2
2025-02-18 21:20:50.701916,AB-,3,1,2,False,1.0,1.2
2025-02-19 21:20:50.701916,O+,44,2,2,False,1.0,1.2
2025-02-19 21:20:50.701916,O-,18,2,2,False,1.0,1.2
2025-02-19 21:20:50.701916,A+,46,2,2,False,1.0,1.2
2025-02-19 21:20:50.701916,A-,9,2,2,False,1.0,1.2
2025-02-19 21:20:50.701916,B+,30,2,2,False,1.0,1.2
2025-02-19 21:20:50.701916,B-,7,2,2,False,1.0,1.2
2025-02-19 21:20:50.701916,AB+,12,2,2,False,1.0,1.2
2025-02-19 21:20:50.701916,AB-,3,2,2,False,1.0,1.2
2025-02-20 21:20:50.701916,O+,12,3,2,False,1.0,1.2
2025-02-20 21:20:50.701916,O-,2,3,2,False,1.0,1.2
2025-02-20 21:20:50.701916,A+,18,3,2,False,1.0,1.2
2025-02-20 21:20:50.701916,A-,0,3,2,False,1.0,1.2
2025-02-20 21:20:50.701916,B+,3,3,2,False,1.0,1.2
2025-02-20 21:20:50.701916,B-,0,3,2,False,1.0,1.2
2025-02-20 21:20:50.701916,AB+,1,3,2,False,1.0,1.2
2025-02-20 21:20:50.701916,AB-,0,3,2,False,1.0,1.2
2025-02-21 21:20:50.701916,O+,57,4,2,False,1.0,1.2
2025-02-21 21:20:50.701916,O-,14,4,2,False,1.0,1.2
2025-02-21 21:20:50.701916,A+,46,4,2,False,1.0,1.2
2025-02-21 21:20:50.701916,A-,11,4,2,False,1.0,1.2
2025-02-21 21:20:50.701916,B+,32,4,2,False,1.0,1.2
2025-02-21 21:20:50.701916,B-,7,4,2,False,1.0,1.2
2025-02-21 21:20:50.701916,AB+,11,4,2,False,1.0,1.2
2025-02-21 21:20:50.701916,AB-,3,4,2,False,1.0,1.2
2025-02-22 21:20:50.701916,O+,45,5,2,True,0.7,1.2
2025-02-22 21:20:50.701916,O-,14,5,2,True,0.7,1.2
2025-02-22 21:20:50.701916,A+,30,5,2,True,0.7,1.2
2025-02-22 21:20:50.701916,A-,8,5,2,True,0.7,1.2
2025-02-22 21:20:50.701916,B+,15,5,2,True,0.7,1.2
2025-02-22 21:20:50.701916,B-,4,5,2,True,0.7,1.2
2025-02-22 21:20:50.701916,AB+,10,5,2,True,0.7,1.2
2025-02-22 21:20:50.701916,AB-,3,5,2,True,0.7,1.2
2025-02-23 21:20:50.701916,O+,15,6,2,True,0.7,1.2
2025-02-23 21:20:50.701916,O-,7,6,2,True,0.7,1.2
2025-02-23 21:20:50.701916,A+,16,6,2,True,0.7,1.2
2025-02-23 21:20:50.701916,A-,4,6,2,True,0.7,1.2
2025-02-23 21:20:50.701916,B+,19,6,2,True,0.7,1.2
2025-02-23 21:20:50.701916,B-,5,6,2,True,0.7,1.2
2025-02-23 21:20:50.701916,AB+,7,6,2,True,0.7,1.2
2025-02-23 21:20:50.701916,AB-,2,6,2,True,0.7,1.2
2025-02-24 21:20:50.701916,O+,0,0,2,False,1.0,1.2
2025-02-24 21:20:50.701916,O-,1,0,2,False,1.0,1.2
2025-02-24 21:20:50.701916,A+,11,0,2,False,1.0,1.2
2025-02-24 21:20:50.701916,A-,4,0,2,False,1.0,1.2
2025-02-24 21:20:50.701916,B+,3,0,2,False,1.0,1.2
2025-02-24 21:20:50.701916,B-,1,0,2,False,1.0,1.2
2025-02-24 21:20:50.701916,AB+,1,0,2,False,1.0,1.2
2025-02-24 21:20:50.701916,AB-,0,0,2,False,1.0,1.2
2025-02-25 21:20:50.701916,O+,61,1,2,False,1.0,1.2
2025-02-25 21:20:50.701916,O-,16,1,2,False,1.0,1.2
2025-02-25 21:20:50.701916,A+,49,1,2,False,1.0,1.2
2025-02-25 21:20:50.701916,A-,9,1,2,False,1.0,1.2
2025-02-25 21:20:50.701916,B+,24,1,2,False,1.0,1.2
2025-02-25 21:20:50.701916,B-,4,1,2,False,1.0,1.2
2025-02-25 21:20:50.701916,AB+,14,1,2,False,1.0,1.2
2025-02-25 21:20:50.701916,AB-,4,1,2,False,1.0,1.2
2025-02-26 21:20:50.701916,O+,64,2,2,False,1.0,1.2
2025-02-26 21:20:50.701916,O-,15,2,2,False,1.0,1.2
2025-02-26 21:20:50.701916,A+,49,2,2,False,1.0,1.2
2025-02-26 21:20:50.701916,A-,9,2,2,False,1.0,1.2
2025-02-26 21:20:50.701916,B+,28,2,2,False,1.0,1.2
2025-02-26 21:20:50.701916,B-,7,2,2,False,1.0,1.2
2025-02-26 21:20:50.701916,AB+,18,2,2,False,1.0,1.2
2025-02-26 21:20:50.701916,AB-,3,2,2,False,1.0,1.2
2025-02-27 21:20:50.701916,O+,58,3,2,False,1.0,1.2
2025-02-27 21:20:50.701916,O-,17,3,2,False,1.0,1.2
2025-02-27 21:20:50.701916,A+,46,3,2,False,1.0,1.2
2025-02-27 21:20:50.701916,A-,12,3,2,False,1.0,1.2
2025-02-27 21:20:50.701916,B+,22,3,2,False,1.0,1.2
2025-02-27 21:20:50.701916,B-,7,3,2,False,1.0,1.2
2025-02-27 21:20:50.701916,AB+,17,3,2,False,1.0,1.2
2025-02-27 21:20:50.701916,AB-,3,3,2,False,1.0,1.2
2025-02-28 21:20:50.701916,O+,57,4,2,False,1.0,1.2
2025-02-28 21:20:50.701916,O-,14,4,2,False,1.0,1.2
2025-02-28 21:20:50.701916,A+,29,4,2,False,1.0,1.2
2025-02-28 21:20:50.701916,A-,9,4,2,False,1.0,1.2
2025-02-28 21:20:50.701916,B+,30,4,2,False,1.0,1.2
2025-02-28 21:20:50.701916,B-,6,4,2,False,1.0,1.2
2025-02-28 21:20:50.701916,AB+,12,4,2,False,1.0,1.2
2025-02-28 21:20:50.701916,AB-,4,4,2,False,1.0,1.2
2025-03-01 21:20:50.701916,O+,16,5,3,True,0.7,1.0
2025-03-01 21:20:50.701916,O-,9,5,3,True,0.7,1.0
2025-03-01 21:20:50.701916,A+,10,5,3,True,0.7,1.0
2025-03-01 21:20:50.701916,A-,5,5,3,True,0.7,1.0
2025-03-01 21:20:50.701916,B+,18,5,3,True,0.7,1.0
2025-03-01 21:20:50.701916,B-,3,5,3,True,0.7,1.0
2025-03-01 21:20:50.701916,AB+,0,5,3,True,0.7,1.0
2025-03-01 21:20:50.701916,AB-,1,5,3,True,0.7,1.0
2025-03-02 21:20:50.701916,O+,43,6,3,True,0.7,1.0
2025-03-02 21:20:50.701916,O-,10,6,3,True,0.7,1.0
2025-03-02 21:20:50.701916,A+,22,6,3,True,0.7,1.0
2025-03-02 21:20:50.701916,A-,5,6,3,True,0.7,1.0
2025-03-02 21:20:50.701916,B+,25,6,3,True,0.7,1.0
2025-03-02 21:20:50.701916,B-,1,6,3,True,0.7,1.0
2025-03-02 21:20:50.701916,AB+,8,6,3,True,0.7,1.0
2025-03-02 21:20:50.701916,AB-,1,6,3,True,0.7,1.0
2025-03-03 21:20:50.701916,O+,51,0,3,False,1.0,1.0
2025-03-03 21:20:50.701916,O-,15,0,3,False,1.0,1.0
2025-03-03 21:20:50.701916,A+,37,0,3,False,1.0,1.0
2025-03-03 21:20:50.701916,A-,7,0,3,False,1.0,1.0
2025-03-03 21:20:50.701916,B+,21,0,3,False,1.0,1.0
2025-03-03 21:20:50.701916,B-,6,0,3,False,1.0,1.0
2025-03-03 21:20:50.701916,AB+,9,0,3,False,1.0,1.0
2025-03-03 21:20:50.701916,AB-,2,0,3,False,1.0,1.0
2025-03-04 21:20:50.701916,O+,64,1,3,False,1.0,1.0
2025-03-04 21:20:50.701916,O-,21,1,3,False,1.0,1.0
2025-03-04 21:20:50.701916,A+,35,1,3,False,1.0,1.0
2025-03-04 21:20:50.701916,A-,9,1,3,False,1.0,1.0
2025-03-04 21:20:50.701916,B+,22,1,3,False,1.0,1.0
2025-03-04 21:20:50.701916,B-,5,1,3,False,1.0,1.0
2025-03-04 21:20:50.701916,AB+,8,1,3,False,1.0,1.0
2025-03-04 21:20:50.701916,AB-,3,1,3,False,1.0,1.0
2025-03-05 21:20:50.701916,O+,41,2,3,False,1.0,1.0
2025-03-05 21:20:50.701916,O-,16,2,3,False,1.0,1.0
2025-03-05 21:20:50.701916,A+,42,2,3,False,1.0,1.0
2025-03-05 21:20:50.701916,A-,7,2,3,False,1.0,1.0
2025-03-05 21:20:50.701916,B+,27,2,3,False,1.0,1.0
2025-03-05 21:20:50.701916,B-,6,2,3,False,1.0,1.0
2025-03-05 21:20:50.701916,AB+,13,2,3,False,1.0,1.0
2025-03-05 21:20:50.701916,AB-,3,2,3,False,1.0,1.0
2025-03-06 21:20:50.701916,O+,53,3,3,False,1.0,1.0
2025-03-06 21:20:50.701916,O-,14,3,3,False,1.0,1.0
2025-03-06 21:20:50.701916,A+,52,3,3,False,1.0,1.0
2025-03-06 21:20:50.701916,A-,7,3,3,False,1.0,1.0
2025-03-06 21:20:50.701916,B+,12,3,3,False,1.0,1.0
2025-03-06 21:20:50.701916,B-,3,3,3,False,1.0,1.0
2025-03-06 21:20:50.701916,AB+,12,3,3,False,1.0,1.0
2025-03-06 21:20:50.701916,AB-,3,3,3,False,1.0,1.0
2025-03-07 21:20:50.701916,O+,53,4,3,False,1.0,1.0
2025-03-07 21:20:50.701916,O-,20,4,3,False,1.0,1.0
2025-03-07 21:20:50.701916,A+,30,4,3,False,1.0,1.0
2025-03-07 21:20:50.701916,A-,9,4,3,False,1.0,1.0
2025-03-07 21:20:50.701916,B+,36,4,3,False,1.0,1.0
2025-03-07 21:20:50.701916,B-,5,4,3,False,1.0,1.0
2025-03-07 21:20:50.701916,AB+,11,4,3,False,1.0,1.0
2025-03-07 21:20:50.701916,AB-,2,4,3,False,1.0,1.0
2025-03-08 21:20:50.701916,O+,40,5,3,True,0.7,1.0
2025-03-08 21:20:50.701916,O-,8,5,3,True,0.7,1.0
2025-03-08 21:20:50.701916,A+,23,5,3,True,0.7,1.0
2025-03-08 21:20:50.701916,A-,7,5,3,True,0.7,1.0
2025-03-08 21:20:50.701916,B+,18,5,3,True,0.7,1.0
2025-03-08 21:20:50.701916,B-,5,5,3,True,0.7,1.0
